@RELATION x
@ATTRIBUTE col_0 REAL
@ATTRIBUTE col_1 REAL
@DATA
1.4177491991877416,1.556017363998839
1.6469033223916287,1.5895588669042453
1.6396613660329633,1.381465698844248
1.6114333783225452,1.629417497944163
1.4173594558236595,1.6159198039932254
1.4709957359496373,1.3829435447917764
1.293082091867994,1.385869244636571
1.466612095246422,1.397140695310171
1.517107024646365,1.1926161812773808
1.523593640023637,0.964980511182051
1.4974133530060152,1.1898345356067077
1.5451701354174603,0.9503400222457059
1.5103309716472821,1.1745939989796188
1.2869104689662016,1.1869339025195693
1.4755000859991556,1.1969686777799027
1.5012344775028519,0.9407543108889302
1.5382575098794988,0.694058975578669
1.587044736009929,0.382627765729547
1.5884594307990025,0.03873268721901784
1.7574407002097625,0.003979771172063637
1.774250399607205,0.376420967381603
1.69486217429174,0.6789751915618242
1.7360468491521392,0.34993894138660586
1.5040977474160748,0.3776674723919296
1.3741449190069066,0.37411323708893623
1.320166834880969,0.6811974299619874
1.1276766491008015,0.6740038194237068
1.3583544773011744,0.6790551180633476
1.3196616450287204,0.949389736708322
1.516459938120133,0.9526765837442138
1.714302415154111,0.9436083984244493
1.9176107799934243,0.9161470837253305
2.1185630830687514,0.9558021685223986
2.1290170212431145,0.7291733013611809
2.182158956973841,0.37760584072524567
2.078093177104395,0.6992764955736255
2.302828662457916,0.6608125354276781
2.1228090077027897,0.6855230592161183
2.0875629139795566,0.9160415537679328
2.087686816186905,1.1741392162051545
2.1079346427662586,0.936623004080112
2.1145588862100158,0.6676069874095306
1.8704425172978922,0.6349490721045765
1.8642348668531885,0.9372866457692057
1.8852259447539006,0.6876647649002584
1.8493339118489371,0.9379957238813436
2.0874968567870122,0.9450931951238242
2.1419055481396296,0.6784434310371563
2.0848621263876064,0.9425612077317103
2.074361450190636,1.1938591894241664
1.8607955316175278,1.1951453943642607
1.8565169622546391,1.4058079638360883
1.8453930465121453,1.588515610203724
2.010114429007077,1.5734995064514272
1.9482616123606369,1.7623485410067892
2.1086456153235487,1.7913333935456612
1.9625464560902741,1.772655152329075
1.8954276031287636,1.8885987457572846
1.7755949910153481,1.9310379228206507
1.801244916655262,1.7850437949349205
1.6237331911171689,1.782572372750535
1.5743040643437503,1.9269743383136078
1.4062166583900444,1.889679861817743
1.6111267386544819,1.8914419808712808
1.68680420796654,1.865091046760116
1.645931932983368,1.9415561454357366
1.371630449629715,1.9030017225717284
1.2389503960492811,1.9376165000412922
1.0726454986982505,1.9319736188004302
1.2473559936290892,1.927058411639491
1.2425888037640351,1.7611189874346433
1.2622447773168413,1.9462740635414428
1.056529422022352,1.925053056720376
0.8324064757396072,1.9250468678140848
0.7121012610091058,1.9277933545560249
0.7421048154879393,1.7713393325901812
0.8914605031971048,1.747816142252036
0.9104657186689342,1.5993408533183329
0.8997848698710825,1.7672126274739843
0.8478797693954866,1.927804758262597
0.7193081887854358,1.9467793700146272
0.5678977800314471,1.9168198523603663
0.7281726890782652,1.905007178802434
0.6986168800367295,1.7697715576491602
0.5558806422673985,1.7693173092443741
0.5146937051146139,1.9291267729287778
0.3941328541978476,1.9190522767400082
0.176434853782478,1.9231483444422888
0.3920590199087368,1.9236497741875156
0.22842461384981777,1.9208464842027484
0.030459115124325743,1.903782212135122
0.21492111530261818,1.8989496462531714
0.3914181586912868,1.8983708249878382
0.5564726858482398,1.9209879357183979
0.34769702234837935,1.913339219218192
0.3370159134056625,1.7787246907457577
0.5605400496606138,1.7505130285218569
0.5572200372667941,1.601057273810069
0.34805029571994545,1.5911851739697036
0.18682475227966389,1.5735880614369706
0.19829993841058594,1.7712608856964642
0.1757856019115469,1.6063824010179562
0.22622405309176005,1.772704186711647
0.2409496728017082,1.902198123648669
0.026774691155798336,1.9022290498427255
0.20692073091603794,1.9133911028411938
0.018100098200940176,1.930096369855538
-0.15270746299039867,1.9215474297208708
-0.1923387473489516,1.7710761617123818
-0.3393862335383065,1.758451134183177
-0.48378489220518806,1.777298751931074
-0.7343100144986813,1.7520196787989712
-0.5155117240030809,1.7584108737047741
-0.5280581845905158,1.586242453102644
-0.36631822305190126,1.5692868212884732
-0.4020377194258806,1.3591064377938298
-0.6070747095116342,1.376847046091053
-0.616280205570195,1.1427158704755247
-0.6380435603787613,0.9180357867985952
-0.7003698812764148,0.6330159543609156
-0.4992729188003648,0.6508737082704941
-0.49688407559326225,0.33391553400293306
-0.6992589846714928,0.33271108195843074
-0.5023782771443436,0.31647880616951646
-0.6867495689428478,0.3368389373470812
-0.9160067377369107,0.33168727103743567
-1.1320074999556424,0.33528672771961243
-1.304482104799272,0.3295224112825895
-1.5393344776822568,0.3299883678552127
-1.7370906745225976,0.3563480366222139
-1.5198807621377761,0.31263419352689586
-1.5167547844424267,0.6257701539355427
-1.2909875605061976,0.645801115276936
-1.464131970180651,0.6222766224844374
-1.5150105285399187,0.33029315441870855
-1.733947174643713,0.30241162500815383
-1.7552337154432207,0.01601415469393591
-1.5626554076988501,-0.01067104592088372
-1.573132010602636,-0.37085266644724774
-1.7970728795512554,-0.3590857935332096
-1.7531779194772503,0.009200665504374662
-1.7284706651491129,0.30928302757119536
-1.5363689904001265,0.36346749604271883
-1.4794065616530976,0.6184451706416906
-1.5264411402720601,0.34236457790100866
-1.574851643564227,0.0038406863659058857
-1.3512973593525295,-0.006025751874713615
-1.3195300624926996,0.32566658818103345
-1.3436370348282833,0.01408948987338831
-1.3545747995172948,-0.35334879012522213
-1.5642068103216067,-0.3447237468086276
-1.7708035415980827,-0.37512352706343466
-1.799231051998582,0.018371943043490088
-1.7870084299539293,-0.35547071963964627
-1.7823826422667333,-0.006019596754345567
-1.5505073834003789,0.006472274109024933
-1.5765664256353227,-0.3615990153484769
-1.7617604016542512,-0.38834985263452565
-1.7522966091746903,-0.018377602341484552
-1.812645662598242,-0.3775522994815676
-1.767145882055547,-0.0018713345584693913
-1.5280820904060395,0.014465607998972568
-1.7698690525400531,-0.010609380889663936
-1.802201185634733,-0.3619059049147376
-1.7477063510502573,0.007598531479228231
-1.5700679060106244,0.0020873123371241914
-1.5018406737386907,0.3290711375254359
-1.746772162747232,0.3235595962146435
-1.509053721397872,0.33014489059061963
-1.5136473693085928,0.6474753637867141
-1.5653320883881687,0.36609936319720243
-1.2909997195243215,0.3366746133019774
-1.5404853311717184,0.3299912727891382
-1.3168452757484823,0.33771197725284857
-1.5299201977244758,0.3417534544338422
-1.4804349375593895,0.6445417520445498
-1.3045963369019016,0.6392675052242469
-1.2374604035401704,0.8931682113158746
-1.2905754396676157,0.6483951106304812
-1.321666346177582,0.3417270923583681
-1.0875953632313142,0.33605549564006104
-1.3452800335422126,0.32700265138599993
-1.2754348190034468,0.6402801178724503
-1.2621349503054333,0.9032366527534041
-1.232227155316861,1.1807622872978767
-1.1604564510372655,1.3628983133088066
-1.337448259554262,1.356899035505794
-1.3893745216393862,1.140474044056377
-1.3209407491432035,1.3416449810317856
-1.583575888887843,1.375092178843586
-1.4633622009957645,1.5823388741184437
-1.528868855149559,1.361394636187542
-1.4646252817282426,1.5531896881285023
-1.4294137865966818,1.764952115515163
-1.3733040376195944,1.8874841012074322
-1.1718514780058988,1.8786859762342216
-1.3218072059469417,1.8721422670003156
-1.1684000514506263,1.8714169622053431
-1.2251627152152988,1.730732525821087
-1.2708626420177846,1.5605774363674618
-1.2406035224346625,1.73242801830702
-1.0673994918488128,1.7564590565417586
-0.9815655000461946,1.907461387370995
-1.0753401035339403,1.7428186535994352
-0.8855645001655783,1.7483957119369449
-0.7137162791163422,1.7454947356045902
-0.7343413578762611,1.5852789921499957
-0.9287421811089523,1.5876156909535817
-1.1079957719088747,1.5692543336849132
-0.9264566626849079,1.5701050208727232
-0.9837254886810196,1.3475279363863248
-4.206185347712168,1.5254633290986968
-1.1024653690783757,1.557431867961568
-1.088249281584039,1.74788746196981
-1.045740794722011,1.8910435778350758
-1.0703783079121674,1.737721022373121
-0.8894146946309035,1.7482062729339722
-0.8505246329236089,1.9102700864660438
-0.6637031348720397,1.884963728027107
-0.5125684683304017,1.9345892150910753
-0.3020503483719789,1.8929002754894044
-0.48838601015189564,1.9142717643310072
-0.6673008231269953,1.8896530588360707
-0.6830923889809004,1.751486865502256
-0.733891346828299,1.584551215977627
-0.5751175543671447,1.58240773351589
-0.3814564922258574,1.5916022312557594
-0.20041538818800553,1.5636905868525839
-0.36636265491073383,1.609557362970566
-0.35622912581559063,1.7708390611153892
-0.3226156787833317,1.913285743941297
-0.2939636676870906,1.7628026795139553
-0.16288062068615564,1.774922158927706
-0.3658947553447101,1.7667503905844038
-0.37193333224666963,1.5614481488805354
-0.40061415741664597,1.3773440558454253
-0.3908814030419717,1.1769026256209982
-0.3967688790871971,1.3829960058369672
-0.6029422857845841,1.3772167536022002
-0.8056803465875126,1.3624905273552186
-0.5681282573658505,1.3896729701097423
-0.789812255041135,1.3660152628665367
-0.8152752693663338,1.1550983652243112
-0.7785445735888559,1.3694706076019405
-0.9676697888048498,1.3691149422489504
-1.1556587105636495,1.377209864871619
-1.1111837593821143,1.5511694860156544
-1.047647070275229,1.7214701562389627
-1.0104269088463047,1.8862864432552444
-1.1813324474272948,1.8968261930645973
-1.2251548068024878,1.736650289936098
-1.3141762598705884,1.5679330931670898
-1.4883155195731024,1.5787013393718456
-1.419933295531605,1.753478271033483
-1.48317159727756,1.5588173452203482
-1.4079807751282614,1.7355455277434602
-1.3150858851812965,1.9073178664211894
-1.182748877631802,1.879794207950951
-1.352830117550382,1.8871087507763014
-1.210997460782286,1.8670638524223142
-1.214304131182702,1.7309283977481944
-1.0292249961014488,1.7384050179422577
-1.1452891288044662,1.583377725185843
-1.0592555749245345,1.747259012975722
-1.0930269339848402,1.5800850944856066
-1.2857292789321253,1.565618578761667
-1.5040426810733787,1.5611393621145597
-1.3937517928743504,1.7466943337328487
-1.3793333921302955,1.8708350262245133
-1.1987301144792357,1.8848049329792762
-1.0367871841755736,1.893858911730216
-0.8260220517908419,1.8781817608267073
-0.842990487709815,1.7632773001595463
-1.045824246389721,1.7465433750560355
-1.2603123482632916,1.7516777310361882
-1.4425780871065306,1.741937606310414
-1.255121481840289,1.7372591445644279
-1.0898041427085254,1.7579751161421822
-1.1150100311524254,1.5827449494078636
-1.1844122369194057,1.3645404178817193
-1.200224037338699,1.1528823286732006
-1.0122169747143774,1.1420713264789928
-0.809949688552588,1.1386903586051047
-0.6252455570860534,1.1557218133050464
-0.6355384326275597,0.9114397060300996
-0.8171846351186299,0.9171104057961869
-0.8742855444249957,0.6466987998815258
-0.9084350304177358,0.3419979885966155
-0.6787288971299085,0.3380556221191197
-0.49010422236877,0.3396450469056432
-0.26852681834237363,0.34993074917187605
-0.27096770904081124,0.6651355767115525
-0.4927046030306717,0.6506263605390791
-0.27791854544866906,0.6673003398679639
-0.06872439559423808,0.6503569046646029
0.11512374310333913,0.668676014390635
-0.057258163228259815,0.6471527790045887
-0.2580929547806225,0.678811730126422
-0.27788018482252835,0.3497587285673484
-0.08827356538504265,0.35294316727247127
-0.08425133564391958,0.012941302481150167
0.13835264976301434,0.011240126823511973
0.1506105768248592,0.3459108926825522
0.16108911275962684,-3.7843621444675886E-4
0.10444850343862375,-0.3785148179240616
0.15311963279617596,-0.7646867078457287
-0.07131096855266422,-0.7497965670727295
-0.2604288161277453,-0.7664077923429323
-0.039858798467500955,-0.7544789524055899
-0.07586702440418035,-1.1985996951715816
-0.044762401912213076,-0.7444196124453613
-0.06170713700978779,-1.202146131205562
-0.2583758127171047,-1.1980010042443299
-0.25514211488523963,-0.7477033744024507
-0.2921145163180196,-1.209353145574056
-0.267600565454554,-1.6333786986187877
-0.0815575341511279,-1.6113189507806387
-0.06336304288971287,-1.2142879180285837
-0.06316290351480561,-0.7719923497998898
-0.25990824784380745,-0.7710064412715535
-0.29234280282500474,-0.3765559458757509
-0.5041491722791244,-0.3487561131154047
-0.49888363140688224,-0.7824291568488497
-0.2657872033453453,-0.7600997276411577
-0.5000862325434977,-0.7556536891177684
-0.712646287532819,-0.7625607991201266
-0.48693723316687915,-0.7673521937015756
-0.26837839044706724,-0.7762710375267493
-0.47457632271968825,-0.7579783037989258
-0.2730939706926552,-0.7573643853745613
-0.0609726857041367,-0.7705366797449209
0.1686548339618363,-0.7496481757520977
0.35967652920087406,-0.7770983827756968
0.36322366642823867,-0.35347871020713584
0.5617673782566927,-0.35251806270877284
0.7783970256492346,-0.3824274647612499
0.5426032006297614,-0.3761727912782843
0.543521023550515,0.030306824078136736
0.562708541823012,0.36955448035994787
0.5622434403346184,0.6755831235378243
0.340585200350598,0.6717380812920382
0.5278832383208116,0.6862342263302069
0.5428294249621911,0.9491529157068722
0.33072726611068465,0.9322650093475857
0.14231371002160823,0.9180371433370095
0.12698587796468658,1.154176150500936
0.3488574141738661,1.1769579173993654
0.15943782388783828,1.1538091819717706
0.15190201061928538,1.3775616803810213
0.1413820201344122,1.5636057839303752
0.17383535766240038,1.3792167760605052
0.17032522680516968,1.5919557934149149
0.17949052295514448,1.7426499435406495
0.19901784441944034,1.5906049181385453
-0.038784325158010356,1.5947314484362773
-0.1929368732330308,1.5892715314751185
-0.20391562841036345,1.3855550346339178
-0.21376548584807273,1.1482503154636179
-0.21261097904261153,1.3674822267955615
-0.003972585728856547,1.3925108997588587
-0.018510812189495334,1.1542046229203986
0.15360555473787382,1.161517451797576
-0.06066444739320987,1.1410770924216924
-0.21988441185350366,1.165621828784414
-0.059730291667303335,1.1726358899596006
0.164006651459776,1.1570688600362276
0.1459346504963043,0.9322326458867473
0.3485911108125014,0.9377474333989103
0.33304668006712684,0.640351496756182
0.5317268728819912,0.6869138263510107
0.7317334393696178,0.6652521970883621
0.7522266761304587,0.35355978715216163
0.7231632731770291,0.6937161496564792
0.7365574165912271,0.9275363904659079
0.7081811727434069,0.664143552354228
0.9060726515038693,0.6827277857620041
1.1702005214908404,0.6747813731190759
0.9317737550230856,0.6874688073050161
0.8913736758211479,0.9609688562425551
0.9169976447819366,1.1746552853986707
0.9745117556724594,0.9675132233415883
0.901299476236462,1.1810403418559703
1.1287043322111727,1.1996174475299417
1.3028321418979794,1.1942383894112076
1.112988353694426,1.1578327979734115
1.3000892337169954,1.1932132721094049
1.3060255795231135,1.4101311168163413
1.1124147029169893,1.4017825342977337
1.099186113719292,1.209812312086325
1.1241211713268335,0.9420164251090987
0.9198901399886704,0.9611748958925647
0.9310937543763231,1.1678872565552751
0.9018949449850029,1.3846304328818548
0.9141399857635083,1.5868240847385078
1.0649359101828562,1.5994517398178725
0.9025655239901645,1.6110061847933668
0.9095398190414765,1.3723996224357518
0.6917542267173721,1.3853445903496286
0.5367504913988617,1.3862958031883288
0.5445279087553683,1.1594651039383514
0.720167383310925,1.1827878754711045
0.7312799595406013,0.9121834957056031
0.9426096543371604,0.9098500705953605
1.1466616423810112,0.9469765980432787
1.1649214470535143,0.6713991004724934
0.9129919871046588,0.6593876136419974
0.9745603067046391,0.39159429681402436
0.9267556134876156,0.045576568859783874
0.9177697423822452,0.3575442362317674
0.7695886201832514,0.3512798159919561
0.9252477572029678,0.31470912818778535
0.9933534395728914,0.019636960300383383
1.164386662763764,0.01638992559732585
1.1904444935144918,0.3516557106253127
1.1636589267812156,0.030175678311214073
0.9671592541770865,0.005067486888466585
0.7842226779325736,-0.004931754803057618
0.5699734174179175,0.03249912652724783
0.5616765965926994,-0.35774619281544134
0.3513643125391323,-0.3776327274028039
0.3749215924786798,-0.7913708995236906
0.5886657708522808,-0.775487875958153
0.5846199785073953,-1.2097488983576001
0.36595535281497266,-1.2001129086086437
0.1574415153683769,-1.2143469470725596
0.36961860184225354,-1.2047198195984612
0.3475147027856408,-0.7775631467617864
0.3669248275758099,-1.2173193370695403
0.3564537517125278,-0.7667794473719884
0.34419921555549143,-0.4008428111199988
0.13934236974461967,-0.36777542409268066
-0.053647366869546215,-0.3713193352286827
-0.06388872371594553,0.010122161773968755
-0.07618597869921179,-0.40331586226716737
-0.2905791949766133,-0.3898376490679209
-0.5237306299159639,-0.3853441590166337
-0.7115907351729183,-0.36276571235683935
-0.6972323911656719,-0.739765378382727
-0.922464201713501,-0.7801086900510209
-0.9248050178393737,-1.186904446084498
-1.12614145363896,-1.173404810886064
-1.1381314156568565,-1.5922618638342112
-1.138136479480955,-1.189440723265657
-1.1428013740970142,-1.5913196442228756
-0.9444580968726483,-1.6063389519243971
-1.1393091520218874,-1.610200873075805
-0.9151870053708026,-1.6126345193930558
-0.7003556658695087,-1.621595963558398
-0.472147003538224,-1.6095099067999412
-0.30067175130093515,-1.5971428563385675
-0.05771168127868553,-1.6059388173083264
-0.27557639581172827,-1.620976363948295
-0.2779936143618834,-1.2208583636197199
-0.5056732701265557,-1.1948026258060753
-0.6797627750193546,-1.1980119891383971
-0.690112361787423,-1.6091605922078775
-0.7247834471487267,-1.9748169794156567
-0.9099377271058758,-1.9914913709806272
-0.9218830908020194,-1.6254225948628058
-0.8928596590972662,-1.1902958023622712
-1.1387578045126918,-1.1737841406980898
-1.1375668207930314,-0.7667639077926504
-1.1472287006615718,-0.35602247896777367
-1.1382893478876777,-0.7632807337156288
-1.1475527385795459,-0.3587993976186622
-1.1334783268451898,-0.7381881286725099
-0.952826854080953,-0.747130441499824
-0.7122639836729995,-0.7816788904073795
-0.9349672114327859,-0.7721605651727035
-0.9331848027422402,-0.35890524825938586
-1.1594845298574201,-0.3550385409600368
-1.370314179753465,-0.3515585983845563
-1.5849045864811628,-0.368936838351212
-1.7973985078636128,-0.3647416131980371
-1.7577891647923212,-0.017613384417242767
-1.5463535496074126,-0.0011850334591720947
-1.5270341110524055,0.3346438552202358
-1.5703825791859756,-0.014895241125511115
-1.7495032856168158,0.0062351415938132
-1.5566478392086214,6.412943520619288E-4
-1.538780345142419,0.32528331853786047
-1.72098854943631,0.3348101599180586
-1.7648206414657766,-0.004374358878380346
-1.816572929350546,-0.36898511786852906
-1.7918630864433536,-0.763145485908377
-1.7864457372704114,-1.1328648913687553
-1.5964905211412435,-1.180906580021896
-1.582786157648958,-0.7538782190315079
-1.5746253707711,-1.206224421214441
-1.3535383315081189,-1.1676354628150156
-1.0999607519948762,-1.1801512683574644
-1.1188626844240963,-0.7538040011010793
-1.1195222787263217,-1.1893063855831914
-0.9041682497018477,-1.1841378373581153
-0.9110868448520313,-0.7737868966055415
-0.9235500443129944,-0.37262048558660743
-1.1561482410081043,-0.33355743000489685
-1.374468037558761,-0.387770481969373
-1.3041388400609908,-0.011196945231866496
-1.5100689686128108,0.017370515222117803
-1.5904585932187465,-0.35494309573046384
-1.7913025732503953,-0.37073048613630194
-1.775591410011904,-0.0070746479294083
-1.5467957988801466,-0.017681906709231046
-1.5819312990013832,-0.36677260311112686
-1.5692973888343362,-0.005895676844115729
-1.5807968132727028,-0.37895225995639664
-1.5801918698946018,-0.7382839816883703
-1.5681464830511538,-0.35820075360629244
-1.3545099269879508,-0.36742920956029934
-1.5734915622610257,-0.3568131872453435
-1.7655550254490189,-0.36666753987659195
-1.5730535340294223,-0.3795972295147767
-1.7832005883766744,-0.3619970081723418
-1.5884329533151305,-0.3492473757468604
-1.5214822216067667,-0.0037113947669195108
-1.5421351701876362,0.32645244147154856
-1.5733440422604918,-0.005185449928605526
-1.3779150977610977,0.010665025183318437
-1.5492358581145345,-0.020887225949047506
-1.5733711505638752,-0.36114471606511395
-1.3708347121258941,-0.3505785683188793
-1.1481206580453438,-0.3661993568111305
-1.1394666839870875,-0.02086025704811391
-1.1538567505437602,-0.362848961323822
-1.3626076514077896,-0.38434354018275685
-1.5751675401661958,-0.3675009214431516
-1.5993049456488528,-0.7421174782308112
-1.5898376641787317,-0.3410724220262522
-1.5811731355906322,-0.7409927203940847
-1.5482405954615024,-0.3491102907605629
-1.316883483586436,-0.35620794990178484
-1.5895292838077,-0.37646050122616037
-1.8122204958509882,-0.3639705409550029
-1.8054226722319473,-0.014756906015702233
-1.564412236721566,-0.002621935030247594
-1.5242074228212719,0.3320113076798319
-1.4786437893176423,0.648474713212295
-1.2924134491883312,0.6471116647748856
-1.3177953600831613,0.3184388115782712
-1.5261673238405444,0.3141248801044029
-1.7355304081006786,0.32277890208112686
-1.517406172306395,0.3444590609301685
-1.3021716402448495,0.3414750357342294
-1.2713525341159713,0.6145029350621615
-1.4893601501215101,0.6369328080863963
-1.5282173400220305,0.3359450796624634
-1.5033214738224598,0.6525367711462505
-1.2779665041667636,0.6487409765818095
-1.3142055492375633,0.34190685094571893
-1.4871390634929544,0.34288562608515877
-1.7133345741942672,0.3320743678076524
-1.7910576941941767,0.012165607450187492
-1.8176385438824745,-0.34425691390134605
-1.5464262840309841,-0.37802188165143646
-1.4026102162662535,-0.35980857626765306
-1.3465261756422007,0.013041152544120815
-1.365894572352319,-0.3525005591636154
-1.1503016910571369,-0.388718635842813
-1.159536581788793,-0.7446185698493059
-0.9145796720013004,-0.7653792071452098
-0.9116257142372792,-1.1863961996875967
-0.7257803494800764,-1.2112620186774965
-0.5037924434828521,-1.194241267437608
-0.49915159128776415,-0.7621229691034236
-0.7207677679862189,-0.7542788495861165
-0.6953074835476937,-1.1798758734950372
-0.7160942696792391,-1.624974029419248
-0.9248228345880382,-1.621719859400487
-0.7074426683376456,-1.6167733472891925
-0.5019157990952388,-1.6246711608757347
-0.7218940475707523,-1.6360647952631928
-0.6897464228003877,-1.1874369504215958
-0.7035427450183437,-0.7815446566431318
-0.9254809544545982,-0.7348164340681614
-0.9380727000662098,-0.3573119765477637
-0.896909355780926,-0.011805445853204168
-0.9041426009235781,0.3146687730124656
-0.9313751628126007,0.0021313621065267583
-1.1415073788657266,0.0128940013047452
-0.9118961109320427,-0.008122241681660904
-0.9098687114747914,0.3356534696118827
-1.13041933798425,0.3361156961868927
-0.8919579699071322,0.3661553633471893
-0.9120114574776593,0.024321238253243123
-1.1324883907697432,-0.0013422345002297254
-1.1059856870299438,0.3485982776989005
-1.2748074487384293,0.33869041664081634
-1.2761749809405232,0.6402433517966668
-1.266336699800229,0.9243656162052589
-1.297802112991667,0.61771021335366
-1.5054932934795318,0.6266940853123693
-1.5118338083738414,0.3262459769131324
-1.5015621259492618,0.6442670713330934
-1.5317593972659085,0.34453099355784284
-1.3085196379082646,0.3035422608417559
-1.2877178975085786,0.6047392706845899
-1.337253829888778,0.3471160865883478
-1.367926907029137,0.013829131423148051
-1.136765993638008,-0.008187958308760148
-1.3142629393558132,-0.03143286217007183
-1.3772298345287617,-0.3673348454627123
-1.3665686633066896,-0.7580215844249172
-1.5495286556448924,-0.7670606095631534
-1.5768963234861344,-0.3446529201381063
-1.59360501540248,-0.7573016759467204
-1.8156575149455232,-0.7586746409629687
-1.5934174125007963,-0.7678496582522617
-1.3664414458021226,-0.7553377737755697
-1.33607224000476,-1.15279378263666
-1.16089241904206,-1.1862557487100065
-0.891548450137606,-1.1949964871932637
-0.9096894212517657,-1.6085633657952985
-0.7124594682302048,-1.6072780557225983
-0.7097060645333383,-1.1914323817975683
-0.9000200780520886,-1.2191934654992496
-0.9356129444767463,-1.5916844937575456
-0.9067981307764557,-1.9939309876864482
-1.1229565248889628,-1.9960217879432245
-1.2895859467535624,-1.9922473138004242
-1.3251927353478234,-2.3299833844914355
-1.3129153908167313,-2.7413833762543307
-1.2748756706571232,-3.0631412081930036
-1.455899743745208,-3.0541832361487926
-1.2688227587364953,-3.0793079256995988
-1.2359222873442959,-3.3979970972186244
-1.1848836038787118,-3.694406545782934
-0.9681752792717726,-3.707904495929482
-1.0158413688097392,-3.3951830226581032
-1.204166806860717,-3.4244721253287005
-1.183588669866411,-3.7396897770458417
-1.1017269997067232,-3.9948790631363913
-1.0438638834243705,-4.224909312554285
4.8768520151949915,-4.196982649379212
-1.007249746833321,-4.241165708036542
-1.1343797127034672,-3.9643208543877826
-1.1685894076818797,-3.707115757651724
-0.9415256717563532,-3.7379114511562586
-1.0111598618175797,-3.3836588355811084
-1.0735256113259286,-3.0566931749819215
-1.0704154491773024,-2.712679874111083
-1.062385533591732,-3.0888800235464284
-1.2874247822428797,-3.085415853467552
-1.4833373340682583,-3.0756445507783505
-1.2587771010269815,-3.0769120461998085
-1.213068072319338,-3.4002771081609304
-1.173059637899122,-3.666716423451458
-0.9678175150235977,-3.72820433358766
-0.9154773752382271,-3.9993351198397904
-1.0953612845543648,-3.990157784625081
-1.183208513498852,-3.7332567462908273
-1.2098864021026707,-3.409795310204751
-1.024633773569452,-3.4003585791727406
-1.060775875790709,-3.0940214292512067
-1.0291960835220602,-3.4153935149474397
-0.811507530665971,-3.4439841861213876
-0.591469688160216,-3.4395037914433146
-0.5818174171029142,-3.6829518072479637
-0.7651257375414207,-3.7278141402078435
-0.5790174049194222,-3.6967806672896812
-0.45902627835691895,-3.990618843937242
-0.44897803389002683,-4.312818315639113
-0.6885366689840822,-4.265745087988744
-0.468763707544077,-4.226076800243921
-0.5551889415200192,-3.982110242194396
-0.5443916829258605,-3.7443849274197225
-0.3531404495622049,-3.734953969709428
-0.36560708936336106,-3.409581845395378
-0.4302544990939207,-3.0975767523102298
-0.46064175496014137,-2.708370157306117
-0.4460510231150526,-3.0764212452501742
-0.45791566237187886,-2.7066092361032417
-0.4777618996362527,-2.347690748448004
-0.4832519566863808,-1.99345365572609
-0.2637145732638057,-1.9968680604930882
-0.28254362863707244,-1.6144608238187133
-0.04398624417155638,-1.5768984524444956
-0.06478764240365822,-1.216284207306659
0.15478873039395474,-1.1957893454502302
0.3715281304249645,-1.1999594281515236
0.5785882419713979,-1.1983210288413648
0.34097745049021766,-1.2153250312311814
0.37164068712677734,-1.6263685446956144
0.1529127403283275,-1.5987489547894775
0.13520041466438149,-1.196451829040844
0.15412123108061035,-0.7903402166134536
-0.056905795231175914,-0.7818774008078546
-0.08989801127727856,-0.38301164019733397
-0.09729456733866193,0.032976801927448215
